order_date,quantity,brand,unit_price,ram,memori_internal,ukuran_layar,resolusi_kamera,kapasitas_baterai,os,rating_pengguna,tahun_rilis,stok_tersedia,total_amount,order_year,order_month,order_day
1970-01-01 00:00:00.000000572,22,Oppo,23092783,6,128,6.8,64,6000,Android,1.5,8172019,True,508041226,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000573,25,Oppo,10586832,16,256,6.8,50,6000,Android,4.5,372023,True,264670800,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000574,28,Oppo,17891423,6,128,6.4,50,6000,Android,3.9,12252019,True,500959844,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000575,6,Oppo,8169681,8,64,6.5,12,4000,Android,3.7,512024,False,49018086,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000576,6,Oppo,22012586,16,512,6.8,50,4000,Android,3.1,352020,False,132075516,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000577,6,Oppo,9470373,4,128,5.5,12,4500,Android,3.1,6272019,False,56822238,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000578,8,Oppo,9990974,4,256,6.4,64,4000,Android,1.5,10272019,True,79927792,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000579,8,Oppo,19163662,16,128,6.5,64,4500,Android,2.7,282021,False,153309296,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000580,11,Oppo,3193413,12,128,6.1,50,4000,Android,3.8,12132021,True,35127543,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000581,13,Oppo,15928270,6,256,6.5,12,5000,Android,3.2,4232024,True,207067510,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000582,14,Oppo,2733885,8,512,6.4,108,5000,Android,2.0,6202023,True,38274390,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000583,14,Oppo,5914817,16,64,5.5,108,5000,Android,2.8,3272019,False,82807438,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000584,15,Oppo,3606719,8,512,6.4,12,5000,Android,4.3,11172020,True,54100785,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000585,15,Oppo,13483544,8,256,6.1,64,4000,Android,4.1,12182021,True,202253160,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000586,17,Oppo,24083343,6,256,5.5,64,6000,Android,1.9,12102019,False,409416831,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000587,18,Oppo,19095973,12,64,6.5,64,4500,Android,4.5,1232019,True,343727514,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000588,20,Oppo,6684973,4,512,6.1,64,4000,Android,3.6,8222021,False,133699460,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000589,21,Oppo,7382631,4,128,5.5,12,4000,Android,3.0,4112020,True,155035251,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000590,22,Oppo,2648254,6,128,6.4,50,6000,Android,1.5,8312022,False,58261588,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000591,22,Oppo,19377973,6,64,6.8,50,4500,Android,4.8,10192022,True,426315406,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000592,23,Oppo,24544760,16,512,6.7,50,5000,Android,2.3,332019,False,564529480,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000593,23,Oppo,13834440,16,64,6.7,50,4000,Android,2.5,242021,False,318192120,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000594,24,Oppo,6042246,6,512,6.8,12,4500,Android,2.2,612023,True,145013904,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000595,27,Oppo,14628507,4,128,6.8,50,4500,Android,4.2,422024,True,394969689,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000596,28,Oppo,10311337,8,64,6.5,108,6000,Android,4.9,6112021,True,288717436,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000597,29,Oppo,2836545,8,64,6.7,108,4000,Android,3.3,5102020,True,82259805,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000598,30,Oppo,15241640,12,64,6.7,50,5000,Android,2.2,152023,False,457249200,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000599,6,Oppo,18429262,16,64,6.5,48,5000,Android,4.1,8272019,False,110575572,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000600,7,Oppo,15259267,12,64,5.5,50,4500,Android,4.8,9202022,False,106814869,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000601,9,Oppo,16747793,6,512,6.7,12,4000,Android,4.5,8202022,False,150730137,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000602,10,Realme,16311828,12,256,5.5,64,6000,Android,2.7,10252023,False,163118280,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000603,15,Realme,3156318,16,256,6.5,108,4500,Android,3.3,3302023,False,47344770,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000604,16,Realme,24782298,6,128,6.5,64,6000,Android,3.4,492022,True,396516768,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000605,17,Realme,13646735,6,512,6.8,50,4000,Android,1.2,2262024,True,231994495,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000606,18,Realme,23055944,16,128,6.8,50,4500,Android,4.6,1252020,False,415006992,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000607,19,Realme,19436376,4,256,6.1,64,4000,Android,3.6,8152021,False,369291144,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000608,20,Realme,20769883,16,256,6.7,108,4000,Android,1.9,222022,False,415397660,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000609,21,Realme,20785861,6,64,6.5,50,5000,Android,4.2,6212024,False,436503081,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000610,21,Realme,15879968,6,64,6.5,108,4000,Android,4.0,1102024,True,333479328,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000611,23,Realme,9879436,6,512,5.5,108,4000,Android,1.4,12252023,True,227227028,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000612,23,Realme,5328645,12,128,6.1,50,4000,Android,1.0,12262023,False,122558835,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000613,23,Realme,22929823,6,128,6.1,50,4500,Android,2.2,12232021,True,527385929,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000614,24,Realme,11743988,4,128,6.1,108,5000,Android,3.7,7242022,False,281855712,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000615,24,Realme,4923462,16,64,6.4,48,6000,Android,4.1,1142023,True,118163088,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000616,25,Realme,1575559,6,512,6.4,12,4000,Android,4.0,4232021,True,39388975,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000617,26,Realme,20297304,8,128,6.5,12,5000,Android,1.9,10152023,True,527729904,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000618,27,Realme,15725998,6,128,5.5,50,6000,Android,4.1,8162022,False,424601946,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000619,5,Realme,6138119,8,256,6.1,12,6000,Android,4.0,3242020,True,30690595,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000620,6,Realme,7497152,8,512,6.5,12,4500,Android,3.6,7302022,False,44982912,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000621,6,Realme,20905286,6,128,6.1,64,4500,Android,2.8,4302024,False,125431716,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000622,7,Realme,3013880,4,512,6.5,64,6000,Android,4.0,712021,True,21097160,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000623,7,Realme,5853359,12,64,6.4,64,6000,Android,3.9,9282023,False,40973513,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000624,8,Realme,13534478,4,512,6.4,12,5000,Android,2.7,1052023,False,108275824,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000625,11,Realme,2984139,6,64,6.8,108,4500,Android,2.8,6232020,False,32825529,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000626,11,Realme,15805775,16,64,6.1,50,5000,Android,4.6,9102019,False,173863525,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000627,12,Realme,22981641,4,64,6.7,48,5000,Android,4.5,2242019,False,275779692,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000628,14,Realme,22315930,12,256,6.7,108,4000,Android,1.3,322021,True,312423020,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000629,16,Realme,11332930,6,256,6.5,108,4500,Android,4.3,4102021,True,181326880,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000630,17,Realme,18249641,4,64,6.7,64,4000,Android,3.0,7102021,False,310243897,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000631,19,Realme,7034483,8,512,6.8,108,5000,Android,2.6,872021,True,133655177,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000632,19,Realme,11862396,4,256,5.5,48,5000,Android,4.7,5122021,False,225385524,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000633,20,Realme,12808275,6,128,6.1,12,6000,Android,1.7,3252024,False,256165500,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000634,20,Realme,20037035,6,64,6.5,48,4500,Android,4.9,552024,False,400740700,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000635,20,Realme,9254151,16,512,6.1,108,5000,Android,2.6,9122022,True,185083020,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000636,20,Realme,19772871,6,64,6.5,48,4500,Android,2.8,11302023,False,395457420,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000637,21,Realme,6485656,6,128,6.8,50,4500,Android,1.9,3212022,False,136198776,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000638,23,Realme,20711041,6,128,6.1,50,4500,Android,2.3,1152019,False,476353943,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000639,24,Realme,11002841,12,64,6.4,64,4000,Android,3.2,712023,False,264068184,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000640,24,Realme,17017168,8,512,6.5,64,4000,Android,4.3,7312022,False,408412032,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000641,24,Realme,10292705,6,512,6.7,48,4000,Android,4.2,242020,False,247024920,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000642,26,Realme,4237905,12,64,6.1,108,4500,Android,4.7,8102020,True,110185530,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000643,27,Realme,18001352,4,512,5.5,12,5000,Android,3.3,1072020,False,486036504,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000644,28,Realme,4237279,8,128,6.1,12,4000,Android,4.6,6232019,False,118643812,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000645,28,Realme,14439693,16,256,6.7,12,4000,Android,3.9,8282019,False,404311404,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000646,29,Realme,10062620,12,256,6.8,64,6000,Android,1.1,2182020,True,291815980,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000647,29,Realme,15263465,12,256,6.7,50,4000,Android,1.5,7192020,True,442640485,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000648,30,Realme,17264062,16,512,6.1,64,5000,Android,3.9,4222022,False,517921860,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000649,30,Realme,6779277,8,256,6.8,108,4000,Android,1.8,3282019,True,203378310,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000650,30,Realme,9660168,8,256,5.5,50,5000,Android,4.7,112024,False,289805040,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000651,5,Realme,19897555,4,64,6.4,50,4000,Android,3.5,632019,False,99487775,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000652,5,Realme,15253946,6,512,6.5,48,5000,Android,2.6,1142022,False,76269730,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000653,5,Realme,19825594,8,256,6.4,108,6000,Android,4.3,12312020,True,99127970,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000654,6,Realme,5528167,4,256,6.4,108,5000,Android,1.6,7172023,True,33169002,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000655,7,Realme,10818303,6,128,6.7,48,4000,Android,3.9,6212024,True,75728121,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000656,8,Realme,16362657,6,512,6.1,108,5000,Android,4.6,8162020,True,130901256,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000657,9,Realme,7506925,6,512,6.8,64,4000,Android,4.5,7142021,True,67562325,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000658,10,Realme,17017365,8,256,6.7,12,4000,Android,1.8,9122021,True,170173650,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000659,11,Realme,18617484,4,128,5.5,64,4000,Android,3.6,8152022,False,204792324,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000660,12,Realme,18887834,6,256,6.8,12,6000,Android,1.6,7272020,False,226654008,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000661,12,Realme,20130131,4,256,5.5,108,4500,Android,4.0,7222020,True,241561572,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000662,14,Realme,17813919,8,512,6.5,12,4500,Android,4.9,392019,False,249394866,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000663,18,Realme,14076457,16,256,6.8,50,6000,Android,4.3,4152023,False,253376226,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000664,18,Realme,7044421,8,512,6.8,108,4000,Android,3.1,10212020,False,126799578,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000665,18,Realme,5901275,6,256,6.5,50,4000,Android,4.0,6212023,True,106222950,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000666,18,Realme,13971670,16,512,5.5,64,4500,Android,1.0,912021,False,251490060,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000667,21,Realme,6904008,12,256,6.8,64,5000,Android,2.2,722022,False,144984168,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000668,22,Realme,14547695,12,256,5.5,12,4000,Android,4.0,9152020,True,320049290,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000669,23,Realme,6187084,6,128,6.7,48,4000,Android,1.9,4152020,True,142302932,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000670,25,Realme,8178293,16,512,6.8,12,6000,Android,4.4,7222021,False,204457325,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000671,25,Realme,23079442,16,128,5.5,48,4000,Android,2.0,12192020,False,576986050,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000672,26,Realme,6688030,12,256,6.5,12,6000,Android,4.3,6212024,False,173888780,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000673,27,Realme,21855150,8,256,6.8,50,6000,Android,2.0,10232020,True,590089050,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000674,28,Realme,21518192,6,64,6.7,48,4500,Android,1.5,1272022,True,602509376,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000675,29,Realme,14699576,12,64,6.7,50,4500,Android,4.3,11252023,True,426287704,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000676,29,Realme,14974339,12,512,6.8,48,4000,Android,1.6,12242019,True,434255831,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000677,30,Realme,17395387,16,64,6.5,50,5000,Android,3.6,152023,True,521861610,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000678,5,Realme,21921655,12,256,6.7,108,4000,Android,2.7,12282022,True,109608275,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000679,7,Realme,2172249,12,256,6.7,50,4500,Android,2.1,172023,False,15205743,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000680,8,Realme,8160880,6,64,6.4,12,4500,Android,4.6,8152021,False,65287040,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000681,11,Realme,11028722,16,64,5.5,12,4500,Android,3.9,2292024,True,121315942,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000682,11,Realme,2215478,16,256,6.4,108,4000,Android,1.4,762020,True,24370258,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000683,11,Realme,10749075,6,256,6.5,50,6000,Android,4.6,7232023,True,118239825,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000684,13,Realme,18699830,8,256,5.5,50,5000,Android,4.6,1032019,False,243097790,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000685,13,Realme,20527337,4,256,5.5,64,5000,Android,2.9,7282023,False,266855381,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000686,14,Realme,4076440,16,512,6.1,108,4000,Android,2.2,722022,True,57070160,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000687,14,Realme,12059492,6,512,6.5,64,4000,Android,1.6,9132021,False,168832888,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000688,14,Realme,18840190,12,512,5.5,50,5000,Android,1.3,3282024,False,263762660,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000689,15,Realme,8457311,12,64,6.4,48,6000,Android,2.1,2142020,True,126859665,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000690,16,Realme,6675445,4,128,6.7,108,4500,Android,3.0,1072021,False,106807120,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000691,16,Realme,23427886,12,64,6.4,12,6000,Android,1.9,172021,False,374846176,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000692,16,Realme,8883818,4,128,6.5,64,5000,Android,4.1,3132022,False,142141088,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000693,17,Realme,4420963,6,128,6.1,64,4500,Android,3.1,2142024,True,75156371,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000694,18,Realme,15859221,12,256,6.1,12,4500,Android,1.5,2172024,False,285465978,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000695,19,Realme,8778668,6,512,6.8,64,4500,Android,4.1,7162020,False,166794692,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000696,20,Realme,18754387,6,512,6.4,108,6000,Android,1.8,3122024,False,375087740,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000697,22,Realme,8370325,12,512,5.5,64,6000,Android,3.7,1032023,False,184147150,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000698,23,Realme,23530037,8,512,6.1,12,6000,Android,1.7,4202023,True,541190851,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000699,25,Realme,15125326,12,128,5.5,108,4500,Android,4.1,7312023,False,378133150,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000700,25,Realme,1543848,12,512,6.1,48,4500,Android,2.9,782020,False,38596200,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000701,25,Realme,21232763,12,512,6.5,12,4500,Android,4.6,9272023,True,530819075,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000702,26,Realme,5753547,6,256,6.7,12,5000,Android,3.0,312022,False,149592222,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000703,27,Realme,12913883,8,256,6.7,12,4500,Android,2.6,832022,True,348674841,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000704,30,Realme,20152446,16,128,6.8,64,5000,Android,3.7,342021,False,604573380,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000705,30,Realme,17919919,8,64,6.7,64,5000,Android,3.0,3212023,True,537597570,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000706,30,Realme,5282924,12,64,6.7,64,4000,Android,2.9,7192021,False,158487720,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000707,5,Realme,3857566,4,256,5.5,108,6000,Android,4.4,1112019,True,19287830,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000708,6,Realme,17223212,8,64,6.7,50,4500,Android,3.8,342021,False,103339272,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000709,7,Realme,8688113,8,64,6.1,12,4500,Android,4.9,1242022,False,60816791,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000710,8,Realme,5851303,16,64,6.1,50,4500,Android,1.2,112020,True,46810424,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000711,8,Realme,10582579,16,128,6.1,108,4000,Android,1.5,1312020,True,84660632,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000712,9,Realme,18859573,6,64,6.4,50,6000,Android,1.1,1042022,True,169736157,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000713,10,Samsung,18839355,4,512,5.5,50,6000,Android,1.4,2232020,True,188393550,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000714,12,Samsung,5388186,16,256,6.5,50,4000,Android,1.2,3242019,False,64658232,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000715,14,Samsung,11392563,6,64,6.4,64,4500,Android,2.1,12272022,False,159495882,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000716,14,Samsung,8625381,12,256,6.8,50,4000,Android,4.8,10292023,True,120755334,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000717,16,Samsung,13957467,12,64,5.5,50,6000,Android,4.9,8122020,True,223319472,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000718,16,Samsung,11941512,12,128,6.7,12,5000,Android,2.9,5212019,False,191064192,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000719,17,Samsung,19005580,16,256,5.5,48,6000,Android,4.0,3252021,True,323094860,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000720,18,Samsung,2363295,12,256,6.1,12,5000,Android,1.1,4182019,True,42539310,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000721,18,Samsung,6767320,8,512,6.7,48,5000,Android,4.8,9212023,True,121811760,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000722,18,Samsung,21222536,12,128,5.5,108,4000,Android,3.3,142023,True,382005648,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000723,18,Samsung,21006863,16,128,6.4,12,4000,Android,3.0,552020,True,378123534,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000724,20,Samsung,12339030,8,512,5.5,108,4500,Android,3.0,1242023,False,246780600,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000725,20,Samsung,15573726,12,256,5.5,48,4000,Android,4.1,2182021,False,311474520,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000726,22,Samsung,9529787,4,512,6.7,12,6000,Android,2.9,512024,False,209655314,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000727,23,Samsung,10595253,4,512,6.1,64,4500,Android,3.2,5282024,False,243690819,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000728,24,Samsung,24283873,8,128,6.4,108,5000,Android,2.8,11182022,False,582812952,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000729,24,Samsung,2913167,8,128,6.5,108,4500,Android,2.3,7202020,True,69916008,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000730,24,Samsung,12193503,12,256,6.4,12,6000,Android,2.6,1012022,False,292644072,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000731,25,Samsung,15252644,12,512,6.1,12,4500,Android,4.6,10302021,True,381316100,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000732,25,Samsung,18491146,4,128,6.4,108,4500,Android,4.5,6112019,False,462278650,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000733,26,Samsung,14950161,12,512,5.5,50,6000,Android,4.3,1312021,False,388704186,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000734,26,Samsung,23051763,4,512,6.5,48,4000,Android,3.9,7212019,False,599345838,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000735,28,Samsung,13219219,4,64,6.7,48,6000,Android,3.2,642021,False,370138132,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000736,28,Samsung,21458925,4,256,6.8,12,4500,Android,4.3,4282020,False,600849900,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000737,29,Samsung,24261645,16,512,6.7,64,6000,Android,1.2,2212023,False,703587705,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000738,30,Samsung,11718028,8,128,5.5,12,5000,Android,2.1,2242022,False,351540840,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000739,30,Samsung,3866755,8,256,6.7,64,4500,Android,4.5,8302023,True,116002650,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000740,30,Samsung,1987608,6,512,6.1,64,6000,Android,3.1,10272021,True,59628240,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000741,5,Samsung,15247695,8,256,5.5,50,4500,Android,2.3,9132019,True,76238475,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000742,5,Samsung,18642958,8,128,6.4,64,6000,Android,2.4,6222021,False,93214790,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000743,6,Samsung,13745538,16,512,5.5,48,4000,Android,3.9,232019,False,82473228,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000744,7,Samsung,21033265,6,512,6.7,12,5000,Android,2.2,4142023,True,147232855,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000745,15,Samsung,9414993,16,64,6.1,48,5000,Android,2.6,3312019,True,141224895,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000746,15,Samsung,15426365,6,128,6.1,64,4000,Android,2.3,952019,True,231395475,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000747,16,Samsung,10835276,12,256,6.4,50,6000,Android,1.5,3172023,True,173364416,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000748,17,Samsung,1609969,4,128,6.4,12,6000,Android,4.9,5222023,True,27369473,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000749,17,Samsung,17552103,16,64,5.5,108,4000,Android,3.9,8132020,True,298385751,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000750,19,Samsung,16161072,16,64,6.5,108,6000,Android,1.2,312023,True,307060368,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000751,20,Samsung,11989537,12,512,6.5,48,5000,Android,3.1,12112022,False,239790740,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000752,21,Samsung,14835439,12,128,5.5,12,6000,Android,4.5,11132020,False,311544219,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000753,22,Samsung,4749255,6,64,6.8,12,5000,Android,4.4,10292022,False,104483610,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000754,22,Samsung,6086585,6,128,6.5,12,5000,Android,2.4,12242022,True,133904870,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000755,23,Samsung,8749452,6,256,5.5,48,4000,Android,3.6,12302023,True,201237396,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000756,23,Samsung,24060437,8,512,6.7,48,6000,Android,2.4,262019,False,553390051,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000757,25,Samsung,15516033,6,128,6.8,50,5000,Android,1.3,692023,True,387900825,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000758,25,Samsung,9121191,16,64,6.5,12,4500,Android,2.9,1282020,True,228029775,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000759,27,Samsung,18589276,12,64,6.1,64,4500,Android,3.9,3122023,False,501910452,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000760,28,Samsung,6923289,6,512,5.5,12,4000,Android,4.2,7172019,False,193852092,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000761,28,Samsung,6659704,8,512,6.7,50,4500,Android,2.3,11292022,False,186471712,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000762,29,Samsung,24208109,6,256,6.4,12,5000,Android,3.6,8182020,False,702035161,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000763,29,Samsung,2453928,8,256,6.8,50,5000,Android,3.1,4112021,False,71163912,1970,1970-01,1970-01-01
